DATAFLOW,LAST UPDATE,freq,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2011-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2011-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2012-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2012-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2013-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2013-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2014-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2014-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2015-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2015-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2016-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2016-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2017-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2017-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2018-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2018-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2019-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2019-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2020-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2020-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2021-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2021-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2022-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2022-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2023-S1,940.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CY,2023-S2,940.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,1999-S1,92.35,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,1999-S2,98.85,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2000-S1,110.79,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2000-S2,126.33,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2001-S1,142.67,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2001-S2,148.02,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2002-S1,178.34,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2002-S2,194.76,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2003-S1,196.35,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2003-S2,196.38,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2004-S1,206.73,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2004-S2,210.99,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2005-S1,235.85,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2005-S2,239.26,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2006-S1,261.03,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2006-S2,279.19,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2007-S1,291.07,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2007-S2,278.57,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2008-S1,300.44,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2008-S2,334.83,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2009-S1,297.67,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2009-S2,309.10,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2010-S1,302.19,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2010-S2,311.39,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2011-S1,319.22,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2011-S2,328.61,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2012-S1,310.23,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2012-S2,312.01,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2013-S1,318.08,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2013-S2,308.30,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2014-S1,309.91,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2014-S2,309.62,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2015-S1,331.71,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2015-S2,337.58,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2016-S1,366.35,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2016-S2,364.90,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2017-S1,407.09,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2017-S2,419.90,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2018-S1,477.78,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2018-S2,468.87,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2019-S1,518.97,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2019-S2,524.62,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2020-S1,574.62,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2020-S2,546.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2021-S1,579.22,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2021-S2,596.36,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2022-S1,651.70,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2022-S2,654.84,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2023-S1,717.37,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,CZ,2023-S2,728.67,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,1999-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,1999-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2000-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2000-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2001-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2001-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2002-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2002-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2003-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2003-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2004-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2004-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2005-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2005-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2006-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2006-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2007-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2007-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2008-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2008-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2009-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2009-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2010-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2010-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2011-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2011-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2012-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2012-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2013-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2013-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2014-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2014-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2015-S1,1444.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2015-S2,1444.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2016-S1,1444.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2016-S2,1444.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2017-S1,1506.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2017-S2,1506.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2018-S1,1506.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2018-S2,1506.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2019-S1,1561.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2019-S2,1561.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2020-S1,1544.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2020-S2,1544.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2021-S1,1585.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2021-S2,1602.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2022-S1,1634.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2022-S2,1739.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2023-S1,1997.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DE,2023-S2,1997.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,1999-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,1999-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2000-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2000-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2001-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2001-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2002-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2002-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2003-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2003-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2004-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2004-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2005-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2005-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2006-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2006-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2007-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2007-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2008-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2008-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2009-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2009-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2010-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2010-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2011-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2011-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2012-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2012-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2013-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2013-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2014-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2014-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2015-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2015-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2016-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2016-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2017-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2017-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2018-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2018-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2019-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2019-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2020-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2020-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2021-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2021-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,DK,2022-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,1999-S1,79.89,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,1999-S2,79.89,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2000-S1,89.48,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2000-S2,89.48,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2001-S1,102.26,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2001-S2,102.26,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2002-S1,118.24,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2002-S2,118.24,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2003-S1,138.05,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2003-S2,138.05,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2004-S1,158.50,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2004-S2,158.50,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2005-S1,171.92,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2005-S2,171.92,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2006-S1,191.73,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2006-S2,191.73,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2007-S1,230.08,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2007-S2,230.08,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2008-S1,278.02,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2008-S2,278.02,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2009-S1,278.02,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2009-S2,278.02,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2010-S1,278.02,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2010-S2,278.02,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2011-S1,278.02,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2011-S2,278.02,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2012-S1,290.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2012-S2,290.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2013-S1,320.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2013-S2,320.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2014-S1,355.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2014-S2,355.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2015-S1,390.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2015-S2,390.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2016-S1,430.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2016-S2,430.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2017-S1,470.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2017-S2,470.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2018-S1,500.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2018-S2,500.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2019-S1,540.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2019-S2,540.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2020-S1,584.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2020-S2,584.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2021-S1,584.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2021-S2,584.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2022-S1,654.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2022-S2,654.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2023-S1,725.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EE,2023-S2,725.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,1999-S1,505.06,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,1999-S2,512.13,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2000-S1,526.05,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2000-S2,533.93,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2001-S1,543.55,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2001-S2,551.70,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2002-S1,571.71,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2002-S2,582.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2003-S1,606.52,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2003-S2,606.52,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2004-S1,630.77,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2004-S2,630.77,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2005-S1,667.68,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2005-S2,667.68,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2006-S1,709.71,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2006-S2,709.71,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2007-S1,730.30,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2007-S2,767.55,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2008-S1,794.02,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2008-S2,794.02,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2009-S1,817.83,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2009-S2,862.82,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2010-S1,862.82,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2010-S2,862.82,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2011-S1,862.82,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2011-S2,876.62,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2012-S1,876.62,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2012-S2,683.76,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2013-S1,683.76,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2013-S2,683.76,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2014-S1,683.76,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2014-S2,683.76,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2015-S1,683.76,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2015-S2,683.76,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2016-S1,683.76,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2016-S2,683.76,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2017-S1,683.76,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2017-S2,683.76,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2018-S1,683.76,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2018-S2,683.76,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2019-S1,683.76,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,EL,2019-S2,758.33,
